pro_id	gene_id	pro_name	gene_name
Q8NF64	ENSG00000122515	ZMIZ2	ZMIZ2
Q8NF64-2	ENSG_ZMIZ2	ZMIZ2	ZMIZ2
Q8NF64-3	ENSG_ZMIZ2	ZMIZ2	ZMIZ2
Q8NF67	ENSG_ANKRD20A12P	A2012	ANKRD20A12P
Q8NF86	ENSG00000103355	PRS33	PRSS33
Q8NF91	ENSG00000131018	SYNE1	SYNE1
Q8NF91-10	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-11	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-12	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-2	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-3	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-4	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-5	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-6	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-7	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-8	ENSG_SYNE1	SYNE1	SYNE1
Q8NF91-9	ENSG_SYNE1	SYNE1	SYNE1
Q8NF99	ENSG00000186812	ZN397	ZNF397
Q8NF99-2	ENSG_ZNF397	ZN397	ZNF397
Q8NF99-3	ENSG_ZNF397	ZN397	ZNF397
Q8NFA0	ENSG00000170832	UBP32	USP32
Q8NFA0-2	ENSG_USP32	UBP32	USP32
Q8NFA2	ENSG00000196408	NOXO1	NOXO1
Q8NFA2-2	ENSG_NOXO1	NOXO1	NOXO1
Q8NFA2-3	ENSG_NOXO1	NOXO1	NOXO1
Q8NFA2-4	ENSG_NOXO1	NOXO1	NOXO1
Q8NFB2	ENSG00000269556	T185A	TMEM185A
Q8NFC6	ENSG00000038219	BD1L1	BOD1L1
Q8NFD2	ENSG00000170209	ANKK1	ANKK1
Q8NFD4	ENSG00000283886	YI018	FLJ76381
Q8NFD5	ENSG00000049618	ARI1B	ARID1B
Q8NFD5-1	ENSG_ARID1B	ARI1B	ARID1B
Q8NFD5-2	ENSG_ARID1B	ARI1B	ARID1B
Q8NFD5-3	ENSG_ARID1B	ARI1B	ARID1B
Q8NFF2	ENSG00000140090	NCKX4	SLC24A4
Q8NFF2-2	ENSG_SLC24A4	NCKX4	SLC24A4
Q8NFF2-3	ENSG_SLC24A4	NCKX4	SLC24A4
Q8NFF2-4	ENSG_SLC24A4	NCKX4	SLC24A4
Q8NFF5	ENSG00000160688	FAD1	FLAD1
Q8NFF5-2	ENSG_FLAD1	FAD1	FLAD1
Q8NFF5-3	ENSG_FLAD1	FAD1	FLAD1
Q8NFF5-4	ENSG_FLAD1	FAD1	FLAD1
Q8NFF5-5	ENSG_FLAD1	FAD1	FLAD1
Q8NFG4	ENSG00000154803	FLCN	FLCN
Q8NFG4-2	ENSG_FLCN	FLCN	FLCN
Q8NFG4-3	ENSG_FLCN	FLCN	FLCN
Q8NFH3	ENSG00000120253	NUP43	NUP43
Q8NFH3-2	ENSG_NUP43	NUP43	NUP43
Q8NFH4	ENSG00000075188	NUP37	NUP37
Q8NFH5	ENSG00000163002	NUP35	NUP35
Q8NFH5-2	ENSG_NUP35	NUP35	NUP35
Q8NFH5-3	ENSG_NUP35	NUP35	NUP35
Q8NFH8	ENSG00000169891	REPS2	REPS2
Q8NFH8-4	ENSG_REPS2	REPS2	REPS2
Q8NFI3	ENSG00000167280	ENASE	ENGASE
Q8NFI3-2	ENSG_ENGASE	ENASE	ENGASE
Q8NFI3-3	ENSG_ENGASE	ENASE	ENGASE
Q8NFI4	ENSG_ST13P5	F10A5	ST13P5
Q8NFJ5	ENSG00000013588	RAI3	GPRC5A
Q8NFJ6	ENSG00000101292	PKR2	PROKR2
Q8NFJ8	ENSG00000180828	BHE22	BHLHE22
Q8NFJ9	ENSG00000174483	BBS1	BBS1
Q8NFJ9-2	ENSG_BBS1	BBS1	BBS1
Q8NFJ9-3	ENSG_BBS1	BBS1	BBS1
Q8NFK1	ENSG00000176402	CXG3	GJC3
Q8NFL0	ENSG00000156966	B3GN7	B3GNT7
Q8NFM4	ENSG00000284814	ADCY4	ADCY4
Q8NFM4	ENSG00000129467	ADCY4	ADCY4
Q8NFM4-2	ENSG_ADCY4	ADCY4	ADCY4
Q8NFM7	ENSG00000144730	I17RD	IL17RD
Q8NFM7-2	ENSG_IL17RD	I17RD	IL17RD
Q8NFM7-3	ENSG_IL17RD	I17RD	IL17RD
Q8NFM7-4	ENSG_IL17RD	I17RD	IL17RD
Q8NFN8	ENSG00000175697	GP156	GPR156
Q8NFN8-2	ENSG_GPR156	GP156	GPR156
Q8NFP0	ENSG00000179165	PXT1	PXT1
Q8NFP4	ENSG00000112139	MDGA1	MDGA1
Q8NFP4-2	ENSG_MDGA1	MDGA1	MDGA1
Q8NFP7	ENSG00000122824	NUD10	NUDT10
Q8NFP9	ENSG00000172915	NBEA	NBEA
Q8NFP9-2	ENSG_NBEA	NBEA	NBEA
Q8NFP9-3	ENSG_NBEA	NBEA	NBEA
Q8NFQ5	ENSG00000167104	BPIB6	BPIFB6
Q8NFQ6	ENSG00000184459	BPIFC	BPIFC
Q8NFQ6-2	ENSG_BPIFC	BPIFC	BPIFC
Q8NFQ8	ENSG00000169905	TOIP2	TOR1AIP2
Q8NFR3	ENSG00000196542	SPTSB	SPTSSB
Q8NFR7	ENSG00000153237	CC148	CCDC148
Q8NFR7-2	ENSG_CCDC148	CC148	CCDC148
Q8NFR7-3	ENSG_CCDC148	CC148	CCDC148
Q8NFR7-4	ENSG_CCDC148	CC148	CCDC148
Q8NFR9	ENSG00000163701	I17RE	IL17RE
Q8NFR9-2	ENSG_IL17RE	I17RE	IL17RE
Q8NFR9-3	ENSG_IL17RE	I17RE	IL17RE
Q8NFR9-4	ENSG_IL17RE	I17RE	IL17RE
Q8NFR9-5	ENSG_IL17RE	I17RE	IL17RE
Q8NFT2	ENSG00000157214	STEA2	STEAP2
Q8NFT2-2	ENSG_STEAP2	STEA2	STEAP2
Q8NFT2-3	ENSG_STEAP2	STEA2	STEAP2
Q8NFT6	ENSG00000161692	DBF4B	DBF4B
Q8NFT6-2	ENSG_DBF4B	DBF4B	DBF4B
Q8NFT6-3	ENSG_DBF4B	DBF4B	DBF4B
Q8NFT6-4	ENSG_DBF4B	DBF4B	DBF4B
Q8NFT8	ENSG00000187957	DNER	DNER
Q8NFU0	ENSG00000142959	BEST4	BEST4
Q8NFU1	ENSG00000039987	BEST2	BEST2
Q8NFU3	ENSG00000215845	TSTD1	TSTD1
Q8NFU3-2	ENSG_TSTD1	TSTD1	TSTD1
Q8NFU3-3	ENSG_TSTD1	TSTD1	TSTD1
Q8NFU3-4	ENSG_TSTD1	TSTD1	TSTD1
Q8NFU4	ENSG00000181617	FDSCP	FDCSP
Q8NFU5	ENSG00000151151	IPMK	IPMK
Q8NFU7	ENSG00000138336	TET1	TET1
Q8NFU7-2	ENSG_TET1	TET1	TET1
Q8NFU7-3	ENSG_TET1	TET1	TET1
Q8NFU7-4	ENSG_TET1	TET1	TET1
Q8NFV4	ENSG00000106077	ABHDB	ABHD11
Q8NFV4-2	ENSG_ABHD11	ABHDB	ABHD11
Q8NFV4-3	ENSG_ABHD11	ABHDB	ABHD11
Q8NFV4-4	ENSG_ABHD11	ABHDB	ABHD11
Q8NFV4-5	ENSG_ABHD11	ABHDB	ABHD11
Q8NFV4-6	ENSG_ABHD11	ABHDB	ABHD11
Q8NFV5	ENSG00000136206	SPDE1	SPDYE1
Q8NFW1	ENSG00000169436	COMA1	COL22A1
Q8NFW1-2	ENSG_COL22A1	COMA1	COL22A1
Q8NFW1-3	ENSG_COL22A1	COMA1	COL22A1
Q8NFW5	ENSG00000197587	DMBX1	DMBX1
Q8NFW5-2	ENSG_DMBX1	DMBX1	DMBX1
Q8NFW8	ENSG00000111726	NEUA	CMAS
Q8NFW8-2	ENSG_CMAS	NEUA	CMAS
Q8NFW9	ENSG00000170011	MYRIP	MYRIP
Q8NFW9-2	ENSG_MYRIP	MYRIP	MYRIP
Q8NFW9-3	ENSG_MYRIP	MYRIP	MYRIP
Q8NFW9-4	ENSG_MYRIP	MYRIP	MYRIP
Q8NFW9-5	ENSG_MYRIP	MYRIP	MYRIP
Q8NFW9-6	ENSG_MYRIP	MYRIP	MYRIP
Q8NFX7	ENSG00000168952	STXB6	STXBP6
Q8NFX7-2	ENSG_STXBP6	STXB6	STXBP6
Q8NFX7-3	ENSG_STXBP6	STXB6	STXBP6
Q8NFY4	ENSG00000137872	SEM6D	SEMA6D
Q8NFY4-2	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY4-3	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY4-4	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY4-5	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY4-6	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY4-7	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY4-8	ENSG_SEMA6D	SEM6D	SEMA6D
Q8NFY9	ENSG00000163376	KBTB8	KBTBD8
Q8NFY9-2	ENSG_KBTBD8	KBTB8	KBTBD8
Q8NFZ0	ENSG00000134452	FBH1	FBH1
Q8NFZ0-2	ENSG_FBH1	FBH1	FBH1
Q8NFZ3	ENSG00000165246	NLGNY	NLGN4Y
Q8NFZ3-2	ENSG_NLGN4Y	NLGNY	NLGN4Y
Q8NFZ3-3	ENSG_NLGN4Y	NLGNY	NLGN4Y
Q8NFZ3-4	ENSG_NLGN4Y	NLGNY	NLGN4Y
Q8NFZ4	ENSG00000283859	NLGN2	NLGN2
Q8NFZ4	ENSG00000169992	NLGN2	NLGN2
Q8NFZ5	ENSG00000168884	TNIP2	TNIP2
Q8NFZ5-2	ENSG_TNIP2	TNIP2	TNIP2
Q8NFZ6	ENSG00000196131	VN1R2	VN1R2
Q8NFZ8	ENSG00000105767	CADM4	CADM4
Q8NG04	ENSG_SLC26A10P	S2610	SLC26A10P
Q8NG04-2	ENSG_SLC26A10P	S2610	SLC26A10P
Q8NG06	ENSG00000162722	TRI58	TRIM58
Q8NG08	ENSG00000127311	HELB	HELB
Q8NG08-2	ENSG_HELB	HELB	HELB
Q8NG11	ENSG00000108219	TSN14	TSPAN14
Q8NG11-2	ENSG_TSPAN14	TSN14	TSPAN14
Q8NG11-3	ENSG_TSPAN14	TSN14	TSPAN14
Q8NG27	ENSG00000181191	PJA1	PJA1
Q8NG27-2	ENSG_PJA1	PJA1	PJA1
Q8NG27-3	ENSG_PJA1	PJA1	PJA1
Q8NG31	ENSG00000137812	KNL1	KNL1
Q8NG31-2	ENSG_KNL1	KNL1	KNL1
Q8NG31-3	ENSG_KNL1	KNL1	KNL1
Q8NG31-4	ENSG_KNL1	KNL1	KNL1
Q8NG35	ENSG00000285015	D105A	DEFB105B
Q8NG35	ENSG00000274729	D105A	DEFB105B
Q8NG35	ENSG00000186599	D105A	DEFB105B
Q8NG35	ENSG00000186562	D105A	DEFB105A
Q8NG41	ENSG00000183979	NPB	NPB
Q8NG48	ENSG00000140471	LINES	LINS1
Q8NG48-2	ENSG_LINS1	LINES	LINS1
Q8NG48-3	ENSG_LINS1	LINES	LINS1
Q8NG50	ENSG00000276432	RDM1	RDM1
Q8NG50	ENSG00000278023	RDM1	RDM1
Q8NG50-10	ENSG_RDM1	RDM1	RDM1
Q8NG50-11	ENSG_RDM1	RDM1	RDM1
Q8NG50-12	ENSG_RDM1	RDM1	RDM1
Q8NG50-2	ENSG_RDM1	RDM1	RDM1
Q8NG50-3	ENSG_RDM1	RDM1	RDM1
Q8NG50-4	ENSG_RDM1	RDM1	RDM1
Q8NG50-5	ENSG_RDM1	RDM1	RDM1
Q8NG50-6	ENSG_RDM1	RDM1	RDM1
Q8NG50-7	ENSG_RDM1	RDM1	RDM1
Q8NG50-8	ENSG_RDM1	RDM1	RDM1
Q8NG50-9	ENSG_RDM1	RDM1	RDM1
Q8NG66	ENSG00000114670	NEK11	NEK11
Q8NG66-2	ENSG_NEK11	NEK11	NEK11
Q8NG66-3	ENSG_NEK11	NEK11	NEK11
Q8NG66-4	ENSG_NEK11	NEK11	NEK11
Q8NG68	ENSG00000114999	TTL	TTL
Q8NG75	ENSG00000262784	OR5T1	OR5T1
Q8NG75	ENSG00000181698	OR5T1	OR5T1
Q8NG76	ENSG00000177212	O2T33	OR2T33
Q8NG77	ENSG00000177201	O2T12	OR2T12
Q8NG78	ENSG_OR8G5	OR8G5	OR8G5
Q8NG80	ENSG00000197454	OR2L5	OR2L5
Q8NG81	ENSG00000177186	OR2M7	OR2M7
Q8NG83	ENSG00000228198	OR2M3	OR2M3
Q8NG84	ENSG_OR2AK2	O2AK2	OR2AK2
Q8NG85	ENSG00000198128	OR2L3	OR2L3
Q8NG92	ENSG00000171054	O13H1	OR13H1
Q8NG94	ENSG_OR11H1	O11H1	OR11H1
Q8NG95	ENSG00000170920	OR7G3	OR7G3
Q8NG97	ENSG00000181733	OR2Z1	OR2Z1
Q8NG98	ENSG00000174667	OR7D4	OR7D4
Q8NG99	ENSG00000170923	OR7G2	OR7G2
Q8NGA0	ENSG00000161807	OR7G1	OR7G1
Q8NGA1	ENSG00000170929	OR1M1	OR1M1
Q8NGA2	ENSG_OR7A2P	OR7A2	OR7A2P
Q8NGA4	ENSG_GPR32P1	G32P1	GPR32P1
Q8NGA5	ENSG00000176231	O10H4	OR10H4
Q8NGA6	ENSG00000172519	O10H5	OR10H5
Q8NGA8	ENSG00000176695	O4F17	OR4F17
Q8NGB2	ENSG00000176540	OR4C5	OR4C5
Q8NGB4	ENSG00000176555	OR4S1	OR4S1
Q8NGB6	ENSG00000274102	OR4M2	OR4M2
Q8NGB8	ENSG00000182854	O4F15	OR4F15
Q8NGB9	ENSG00000184140	OR4F6	OR4F6
Q8NGC0	ENSG00000169327	O5AU1	OR5AU1
Q8NGC1	ENSG_OR11G2	O11G2	OR11G2
Q8NGC2	ENSG_OR4E2	OR4E2	OR4E2
Q8NGC3	ENSG00000255582	O10G2	OR10G2
Q8NGC4	ENSG00000169208	O10G3	OR10G3
Q8NGC5	ENSG00000255804	OR6J1	OR6J1
Q8NGC6	ENSG00000176230	OR4KH	OR4K17
Q8NGC7	ENSG00000176219	O11H6	OR11H6
Q8NGC8	ENSG00000291780	O11H7	OR11H7
Q8NGC9	ENSG_OR11H4	O11H4	OR11H4
Q8NGD0	ENSG00000176299	OR4M1	OR4M1
Q8NGD1	ENSG00000176294	OR4N2	OR4N2
Q8NGD2	ENSG00000165762	OR4K2	OR4K2
Q8NGD3	ENSG00000176281	OR4K5	OR4K5
Q8NGD4	ENSG00000155249	OR4K1	OR4K1
Q8NGD5	ENSG00000169484	OR4KE	OR4K14
Q8NGE0	ENSG00000172640	O10AD	OR10AD1
Q8NGE1	ENSG00000179626	OR6C4	OR6C4
Q8NGE2	ENSG00000179615	O2AP1	OR2AP1
Q8NGE3	ENSG00000175398	O10P1	OR10P1
Q8NGE5	ENSG00000179919	O10A7	OR10A7
Q8NGE7	ENSG_OR9K2	OR9K2	OR9K2
Q8NGE8	ENSG00000172742	OR4D9	OR4D9
Q8NGE9	ENSG00000186513	OR9Q2	OR9Q2
Q8NGF0	ENSG00000187747	O52B6	OR52B6
Q8NGF1	ENSG00000279270	O52R1	OR52R1
Q8NGF3	ENSG00000197428	O51D1	OR51D1
Q8NGF4	ENSG00000172464	O5AP2	OR5AP2
Q8NGF6	ENSG00000172772	O10W1	OR10W1
Q8NGF7	ENSG00000197786	OR5BH	OR5B17
Q8NGF8	ENSG00000175619	OR4B1	OR4B1
Q8NGF9	ENSG00000172208	OR4X2	OR4X2
Q8NGG0	ENSG00000167822	OR8J3	OR8J3
Q8NGG1	ENSG_OR8J2	OR8J2	OR8J2
Q8NGG2	ENSG00000262851	OR5T2	OR5T2
Q8NGG3	ENSG00000261897	OR5T3	OR5T3
Q8NGG4	ENSG00000262611	OR8H1	OR8H1
Q8NGG4	ENSG00000181693	OR8H1	OR8H1
Q8NGG5	ENSG00000263328	OR8K1	OR8K1
Q8NGG5	ENSG00000150261	OR8K1	OR8K1
Q8NGG6	ENSG00000170953	OR8BC	OR8B12
Q8NGG7	ENSG00000196119	OR8A1	OR8A1
Q8NGG8	ENSG00000284609	OR8B3	OR8B3
Q8NGH3	ENSG00000178358	OR2D3	OR2D3
Q8NGH5	ENSG_OR56A1	O56A1	OR56A1
Q8NGH6	ENSG_OR52L2P	O52L2	OR52L2P
Q8NGH7	ENSG00000183313	O52L1	OR52L1
Q8NGH8	ENSG00000183389	O56A4	OR56A4
Q8NGH9	ENSG00000180974	O52E4	OR52E4
Q8NGI0	ENSG00000180988	O52N2	OR52N2
Q8NGI1	ENSG_OR56B2P	O56B2	OR56B2P
Q8NGI2	ENSG00000181074	O52N4	OR52N4
Q8NGI3	ENSG00000181023	O56B1	OR56B1
Q8NGI4	ENSG00000176200	OR4DB	OR4D11
Q8NGI6	ENSG00000254466	OR4DA	OR4D10
Q8NGI7	ENSG00000172289	O10V1	OR10V1
Q8NGI8	ENSG00000176495	O5AN1	OR5AN1
Q8NGI9	ENSG00000172324	OR5A2	OR5A2
Q8NGJ0	ENSG00000172320	OR5A1	OR5A1
Q8NGJ1	ENSG00000166884	OR4D6	OR4D6
Q8NGJ2	ENSG00000181616	O52H1	OR52H1
Q8NGJ3	ENSG00000292245	O52E1	OR52E1
Q8NGJ4	ENSG00000176787	O52E2	OR52E2
Q8NGJ5	ENSG00000176798	O51L1	OR51L1
Q8NGJ6	ENSG00000205497	O51A4	OR51A4
Q8NGJ7	ENSG00000205496	O51A2	OR51A2
Q8NGJ8	ENSG00000176922	O51S1	OR51S1
Q8NGJ9	ENSG00000176900	O51T1	OR51T1
Q8NGK0	ENSG00000176893	O51G2	OR51G2
Q8NGK1	ENSG00000278870	O51G1	OR51G1
Q8NGK2	ENSG00000221996	O52B4	OR52B4
Q8NGK3	ENSG00000181963	O52K2	OR52K2
Q8NGK4	ENSG00000196778	O52K1	OR52K1
Q8NGK5	ENSG00000197790	O52M1	OR52M1
Q8NGK6	ENSG00000232268	O52I1	OR52I1
Q8NGK9	ENSG00000205029	OR5DG	OR5D16
Q8NGL0	ENSG00000205030	OR5L2	OR5L2
Q8NGL1	ENSG00000186119	OR5DI	OR5D18
Q8NGL2	ENSG00000279395	OR5L1	OR5L1
Q8NGL3	ENSG00000186113	OR5DE	OR5D14
Q8NGL4	ENSG00000279761	OR5DD	OR5D13
Q8NGL6	ENSG_OR4A15	O4A15	OR4A15
Q8NGL7	ENSG00000181927	OR4P4	OR4P4
Q8NGL9	ENSG00000279514	OR4CG	OR4C16
Q8NGM1	ENSG00000181939	OR4CF	OR4C15
Q8NGM8	ENSG00000196099	OR6M1	OR6M1
Q8NGM9	ENSG00000181518	OR8D4	OR8D4
Q8NGN0	ENSG00000171014	OR4D5	OR4D5
Q8NGN1	ENSG00000181499	OR6T1	OR6T1
Q8NGN2	ENSG_OR10S1	O10S1	OR10S1
Q8NGN3	ENSG00000254737	O10G4	OR10G4
Q8NGN4	ENSG00000236981	O10G9	OR10G9
Q8NGN5	ENSG00000234560	O10G8	OR10G8
Q8NGN6	ENSG00000182634	O10G7	OR10G7
Q8NGN7	ENSG_OR10D4P	O10D4	OR10D4P
Q8NGN8	ENSG_OR4A4P	OR4A4	OR4A4P
Q8NGP0	ENSG00000258817	OR4CD	OR4C13
Q8NGP2	ENSG00000262796	OR8J1	OR8J1
Q8NGP2	ENSG00000172487	OR8J1	OR8J1
Q8NGP3	ENSG00000150269	OR5M9	OR5M9
Q8NGP4	ENSG00000174937	OR5M3	OR5M3
Q8NGP6	ENSG00000181371	OR5M8	OR5M8
Q8NGP8	ENSG00000255012	OR5M1	OR5M1
Q8NGP9	ENSG00000172459	O5AR1	OR5AR1
Q8NGQ1	ENSG00000262647	OR9G4	OR9G4
Q8NGQ2	ENSG00000279051	OR6Q1	OR6Q1
Q8NGQ3	ENSG_OR1S2	OR1S2	OR1S2
Q8NGQ4	ENSG00000180475	O10Q1	OR10Q1
Q8NGQ5	ENSG00000186509	OR9Q1	OR9Q1
Q8NGQ6	ENSG00000172377	OR9I1	OR9I1
Q8NGR1	ENSG00000277495	O13A1	OR13A1
Q8NGR1	ENSG00000256574	O13A1	OR13A1
Q8NGR2	ENSG00000171459	OR1L6	OR1L6
Q8NGR3	ENSG00000165204	OR1K1	OR1K1
Q8NGR4	ENSG00000148215	OR5C1	OR5C1
Q8NGR5	ENSG00000136939	OR1L4	OR1L4
Q8NGR6	ENSG00000280094	OR1B1	OR1B1
Q8NGR8	ENSG00000171496	OR1L8	OR1L8
Q8NGR9	ENSG_OR1N2	OR1N2	OR1N2
Q8NGS0	ENSG00000171505	OR1N1	OR1N1
Q8NGS1	ENSG00000239590	OR1J4	OR1J4
Q8NGS2	ENSG00000197233	OR1J2	OR1J2
Q8NGS3	ENSG00000136834	OR1J1	OR1J1
Q8NGS4	ENSG00000186881	O13F1	OR13F1
Q8NGS5	ENSG00000148136	O13C4	OR13C4
Q8NGS6	ENSG_OR13C3	O13C3	OR13C3
Q8NGS7	ENSG00000186943	O13C8	OR13C8
Q8NGS8	ENSG00000277556	O13C5	OR13C5
Q8NGS9	ENSG00000276119	O13C2	OR13C2
Q8NGT0	ENSG00000136839	O13C9	OR13C9
Q8NGT1	ENSG00000171133	OR2K2	OR2K2
Q8NGT2	ENSG00000168828	O13J1	OR13J1
Q8NGT5	ENSG00000273914	OR9A2	OR9A2
Q8NGT5	ENSG00000179468	OR9A2	OR9A2
Q8NGT7	ENSG00000221858	O2A12	OR2A12
Q8NGT9	ENSG00000212807	OR2A1	OR2A42
Q8NGT9	ENSG00000221970	OR2A1	OR2A1
Q8NGU1	ENSG_OR9A1P	OR9A1	OR9A1P
Q8NGU2	ENSG00000258083	OR9A4	OR9A4
Q8NGU4	ENSG_OR2I1P	OR2I1	OR2I1P
Q8NGU9	ENSG00000178015	GP150	GPR150
Q8NGV0	ENSG00000174339	OR2Y1	OR2Y1
Q8NGV5	ENSG_OR13D1	O13D1	OR13D1
Q8NGV6	ENSG00000230301	OR5H6	OR5H6
Q8NGV7	ENSG00000197938	OR5H2	OR5H2
Q8NGW1	ENSG00000178586	OR6B3	OR6B3
Q8NGW6	ENSG_OR6K6	OR6K6	OR6K6
Q8NGX0	ENSG00000197591	O11L1	OR11L1
Q8NGX1	ENSG00000183310	O2T34	OR2T34
Q8NGX2	ENSG00000177151	O2T35	OR2T35
Q8NGX3	ENSG00000186306	O10T2	OR10T2
Q8NGX5	ENSG00000173285	O10K1	OR10K1
Q8NGX6	ENSG_OR10R2	O10R2	OR10R2
Q8NGX8	ENSG00000197532	OR6Y1	OR6Y1
Q8NGX9	ENSG00000186440	OR6P1	OR6P1
Q8NGY0	ENSG00000279111	O10X1	OR10X1
Q8NGY1	ENSG00000198967	O10Z1	OR10Z1
Q8NGY2	ENSG00000196171	OR6K2	OR6K2
Q8NGY3	ENSG00000203757	OR6K3	OR6K3
Q8NGY5	ENSG00000197403	OR6N1	OR6N1
Q8NGY6	ENSG00000188340	OR6N2	OR6N2
Q8NGY7	ENSG_OR10J6P	O10J6	OR10J6P
Q8NGY9	ENSG00000279263	OR2L8	OR2L8
Q8NGZ0	ENSG00000177275	O2AJ1	OR2AJ1
Q8NGZ2	ENSG00000153230	O14K1	OR14K1
Q8NGZ3	ENSG00000197437	O13G1	OR13G1
Q8NGZ4	ENSG00000177476	OR2G3	OR2G3
Q8NGZ5	ENSG00000177489	OR2G2	OR2G2
Q8NGZ6	ENSG00000169214	OR6F1	OR6F1
Q8NGZ9	ENSG00000184022	O2T10	OR2T10
Q8NH00	ENSG00000275617	OR2T4	OR2T4
Q8NH00	ENSG00000274870	OR2T4	OR2T4
Q8NH01	ENSG00000279301	O2T11	OR2T11
Q8NH02	ENSG00000182783	O2T29	OR2T29
Q8NH03	ENSG00000277113	OR2T3	OR2T3
Q8NH03	ENSG00000278377	OR2T3	OR2T3
Q8NH03	ENSG00000196539	OR2T3	OR2T3
Q8NH04	ENSG00000187701	O2T27	OR2T27
Q8NH05	ENSG_OR4Q3	OR4Q3	OR4Q3
Q8NH06	ENSG_OR1P1	OR1P1	OR1P1
Q8NH07	ENSG_OR11H2	O11H2	OR11H2
Q8NH08	ENSG_OR10AC1	O10AC	OR10AC1
Q8NH09	ENSG_OR8S1	OR8S1	OR8S1
Q8NH10	ENSG00000172199	OR8U1	OR8U1
Q8NH16	ENSG00000203663	OR2L2	OR2L2
Q8NH18	ENSG00000174957	OR5J2	OR5J2
Q8NH19	ENSG00000174970	O10AG	OR10AG1
Q8NH21	ENSG_OR4F5	OR4F5	OR4F5
Q8NH37	ENSG00000176547	OR4C3	OR4C3
Q8NH40	ENSG00000181803	OR6S1	OR6S1
Q8NH41	ENSG00000169488	OR4KF	OR4K15
Q8NH42	ENSG00000176253	OR4KD	OR4K13
Q8NH43	ENSG00000176246	OR4L1	OR4L1
Q8NH48	ENSG00000172769	OR5B3	OR5B3
Q8NH49	ENSG00000176567	OR4X1	OR4X1
Q8NH50	ENSG00000181752	OR8K5	OR8K5
Q8NH51	ENSG00000262755	OR8K3	OR8K3
Q8NH51	ENSG00000280314	OR8K3	OR8K3
Q8NH53	ENSG00000181001	O52N1	OR52N1
Q8NH54	ENSG00000184478	O56A3	OR56A3
Q8NH55	ENSG00000277932	O52E5	OR52E5
Q8NH56	ENSG00000181009	O52N5	OR52N5
Q8NH57	ENSG_OR52P1	O52P1	OR52P1
Q8NH59	ENSG00000167360	O51Q1	OR51Q1
Q8NH60	ENSG00000205495	O52J3	OR52J3
Q8NH61	ENSG00000176925	O51F2	OR51F2
Q8NH63	ENSG_OR51H1	O51H1	OR51H1
Q8NH64	ENSG00000176895	O51A7	OR51A7
Q8NH67	ENSG_OR52I2	O52I2	OR52I2
Q8NH69	ENSG00000187612	OR5W2	OR5W2
Q8NH70	ENSG00000181961	O4A16	OR4A16
Q8NH72	ENSG00000181903	OR4C6	OR4C6
Q8NH73	ENSG00000174982	OR4S2	OR4S2
Q8NH74	ENSG00000280899	O10A6	OR10A6
Q8NH74	ENSG00000276451	O10A6	OR10A6
Q8NH74	ENSG00000279000	O10A6	OR10A6
Q8NH76	ENSG00000180919	O56B4	OR56B4
Q8NH79	ENSG00000221931	OR6X1	OR6X1
Q8NH80	ENSG00000197309	O10D3	OR10D3
Q8NH81	ENSG00000198674	O10G6	OR10G6
Q8NH83	ENSG00000221840	OR4A5	OR4A5
Q8NH85	ENSG00000279961	OR5R1	OR8U3
Q8NH87	ENSG00000174914	OR9G1	OR9G1
Q8NH89	ENSG_OR5AK3P	O5AK3	OR5AK3P
Q8NH90	ENSG00000181273	O5AK2	OR5AK2
Q8NH92	ENSG_OR1S1	OR1S1	OR1S1
Q8NH93	ENSG00000171481	OR1L3	OR1L3
Q8NH94	ENSG00000173679	OR1L1	OR1L1
Q8NH95	ENSG_OR13C6P	O13C6	OR13C6P
Q8NHA4	ENSG00000244623	O2AE1	OR2AE1
Q8NHA6	ENSG_OR2W6P	OR2W6	OR2W6P
Q8NHA8	ENSG_OR1F12P	OR1FC	OR1F12P
Q8NHB1	ENSG00000185372	OR2V1	OR2V1
Q8NHB7	ENSG00000232382	OR5K1	OR5K1
Q8NHB8	ENSG00000231861	OR5K2	OR5K2
Q8NHC4	ENSG00000184155	O10J5	OR10J5
Q8NHC5	ENSG00000196772	O14AG	OR14A16
Q8NHC6	ENSG_OR14L1	O14L1	OR14L1
Q8NHC7	ENSG00000177174	O14CZ	OR14C36
Q8NHC8	ENSG00000278659	OR2T6	OR2T6
Q8NHC8	ENSG00000278689	OR2T6	OR2T6
Q8NHC8	ENSG00000198104	OR2T6	OR2T6
Q8NHE4	ENSG00000171130	VA0E2	ATP6V0E2
