disease,pro_id,nsnps,PP.H0.abf_r1,PP.H1.abf_r1,PP.H2.abf_r1,PP.H3.abf_r1,PP.H4.abf_r1
ad_eur,Q16740,3540,0.6,0.2,0.1,0.1,0
ad_eur,P24071,1666,0.6,0.1,0.2,0,0
ad_eur,Q92945,3563,0.6,0.2,0.1,0,0
ad_eur,Q9HCN6,2034,0.6,0.1,0.2,0,0
ad_eur,Q8NBN7,2090,0.6,0.1,0.2,0,0
ad_eur,Q8TE68,2114,0.6,0.1,0.2,0,0
ad_eur,Q9BZL4,2221,0.6,0.1,0.2,0,0
ad_eur,Q9UPN7,2577,0.5,0.2,0.2,0.1,0
ad_eur,Q9NZL4,2621,0.5,0.2,0.2,0.1,0
ad_eur,P46779,2738,0.6,0.2,0.2,0.1,0
ad_eur,P26368,3190,0.5,0.2,0.2,0.1,0
ad_eur,Q9Y6I3,3254,0.5,0.2,0.2,0.1,0
ad_eur,P0DI82,3779,0.7,0.2,0.1,0,0
ad_eur,P01024,4014,0.6,0.2,0.1,0.1,0
ad_eur,P04217,2134,0.8,0.2,0,0,0
ad_eur,P46782,2087,0.8,0.1,0,0,0
ad_eur,Q15642,4050,0.6,0.2,0.1,0.1,0
ad_eur,Q13263,1707,0.8,0.1,0,0,0
ad_eur,O43633,1699,0.7,0.2,0,0,0
ad_eur,P61081,1694,0.8,0.1,0,0,0
ad_eur,P15498,4129,0.6,0.2,0.1,0.1,0
ad_eur,Q8IY17,4494,0.5,0.2,0.1,0.1,0
ad_eur,Q9P1Y5,4439,0.6,0.2,0.1,0.1,0
ad_eur,Q9HCS7,4312,0.5,0.3,0.1,0.1,0
ad_eur,Q15833,4274,0.6,0.2,0.1,0.1,0
ad_eur,Q9HD89,4202,0,0,0.6,0.3,0.1
ad_eur,Q8IX19,4201,0,0,0.6,0.3,0.1
ad_eur,Q8IUR0,4218,0,0,0.2,0.8,0
ad_eur,Q9NNX6,4114,0,0,0.7,0.3,0.1
ad_eur,O43615,4014,0,0,0.7,0.3,0.1
ad_eur,Q15717,3986,0,0,0.7,0.3,0.1
ad_eur,O95182,4020,0,0,0.7,0.3,0.1
ad_eur,P62857,4020,0,0,0.7,0.3,0.1
ad_eur,Q9BY76,4025,0,0,0.7,0.3,0.1
ad_eur,Q15907,3999,0,0,0.7,0.3,0.1
ad_eur,P52272,3901,0,0,0.6,0.3,0.1
ad_eur,O00160,3615,0,0,0.7,0.3,0.1
ad_eur,Q8WXI7,3123,0,0,0.7,0.3,0.1
ad_eur,O95479,2779,0.1,0.7,0,0.2,0
ad_eur,Q5SNT2,2990,0.5,0.1,0.2,0.1,0
ad_eur,O94985,3144,0.5,0.2,0.2,0.1,0
ad_eur,Q9NSA3,3244,0.5,0.2,0.2,0.1,0
ad_eur,Q8WZA0,3227,0.5,0.2,0.2,0.1,0
ad_eur,Q9HAN9,3228,0.5,0.2,0.2,0.1,0
ad_eur,Q96R05,3246,0.5,0.2,0.2,0.1,0
ad_eur,O95155,3195,0.5,0.2,0.2,0.1,0
ad_eur,P52209,2965,0.6,0.1,0.2,0.1,0
ad_eur,O00273,2883,0.6,0.2,0.2,0.1,0
ad_eur,O75381,2885,0.6,0.2,0.2,0.1,0
ad_eur,Q86V15,2939,0.6,0.2,0.2,0.1,0
ad_eur,Q9Y3T9,1602,0.8,0.1,0.1,0,0
ad_eur,P05161,1772,0.8,0.1,0.1,0,0
ad_eur,O00468,1780,0.8,0.1,0.1,0,0
ad_eur,Q9BRK5,2292,0.7,0.2,0.1,0,0
ad_eur,Q9BRK3,2631,0.7,0.2,0.1,0,0
ad_eur,Q6PCB0,2786,0.7,0.2,0.1,0,0
ad_eur,Q5T9A4,2826,0.7,0.2,0.1,0,0
ad_eur,Q9NVI7,2826,0.7,0.2,0.1,0,0
ad_eur,Q9NP77,2826,0.7,0.2,0.1,0,0
ad_eur,Q9UQ88,2826,0.7,0.2,0.1,0,0
ad_eur,O95544,2826,0.7,0.2,0.1,0,0
ad_eur,Q9NP74,3051,0.7,0.2,0.1,0,0
ad_eur,P35573,2944,0.3,0.1,0.5,0.1,0
ad_eur,Q9NUP7,2604,0.3,0.1,0.5,0.1,0
ad_eur,P11182,2651,0.3,0.1,0.5,0.1,0
ad_eur,O00442,2646,0.3,0.1,0.5,0.1,0
ad_eur,P19320,2937,0.3,0.1,0.5,0.1,0
ad_eur,Q8NEW0,2937,0.2,0.1,0.5,0.1,0
ad_eur,Q13148,3066,0.5,0.2,0.2,0.1,0
ad_eur,O00187,3086,0.5,0.2,0.2,0.1,0
ad_eur,P19623,3102,0.5,0.1,0.2,0.1,0
ad_eur,Q01780,3125,0.5,0.2,0.2,0.1,0
ad_eur,P42345,3116,0.5,0.2,0.2,0.1,0
ad_eur,Q9UK22,2809,0.6,0.2,0.2,0.1,0
ad_eur,Q9UKW4,2678,0.7,0.2,0,0,0
ad_eur,Q6NUK1,2543,0.1,0.8,0,0,0
ad_eur,Q6RW13,2741,0.5,0.2,0.1,0.1,0.1
ad_eur,Q5VTL8,2264,0.8,0.2,0,0,0
ad_eur,O00186,2181,0.8,0.2,0,0,0
ad_eur,Q96S66,2257,0.4,0.1,0.4,0.1,0
ad_eur,O94967,2118,0.4,0.1,0.4,0.1,0
ad_eur,P49591,1805,0.4,0.1,0.4,0.1,0.1
ad_eur,Q9HCU4,1862,0.4,0.1,0.4,0.1,0
ad_eur,Q99523,2095,0.4,0.1,0.3,0.1,0
ad_eur,P28066,2147,0.4,0.1,0.4,0.1,0
ad_eur,P08754,2329,0.4,0.1,0.4,0.1,0
ad_eur,Q01433,2362,0.4,0.1,0.4,0.1,0
ad_eur,P28161,2401,0.4,0.1,0.4,0.1,0.1
ad_eur,P09488,2425,0,0.5,0,0.5,0
ad_eur,P46439,2444,0.2,0.3,0.2,0.3,0
ad_eur,P21266,2449,0.4,0.1,0.4,0.1,0
ad_eur,O43865,2714,0.4,0.1,0.4,0.1,0
ad_eur,Q5VSL9,2760,0.2,0.3,0.2,0.2,0
ad_eur,Q02809,2532,0.6,0.2,0.2,0.1,0
ad_eur,O43504,3485,0.4,0.1,0.3,0.1,0
ad_eur,O95140,2457,0.6,0.1,0.2,0,0
ad_eur,Q9Y6K0,4081,0.6,0.2,0.1,0,0
ad_eur,Q9BQA1,4004,0.6,0.2,0.1,0,0
ad_eur,P24539,4002,0.6,0.2,0.1,0,0
ad_eur,P62834,3918,0.6,0.2,0.1,0,0
ad_eur,Q9UHI6,3897,0.5,0.3,0.1,0.1,0
ad_eur,Q9P2B4,2945,0.5,0.3,0.1,0.1,0
ad_eur,P52907,2718,0.6,0.2,0.2,0,0
ad_eur,Q9HCE1,2659,0.6,0.2,0.2,0,0
ad_eur,P08134,2611,0.6,0.1,0.2,0,0
ad_eur,P53985,2373,0.5,0.1,0.3,0.1,0
ad_eur,Q5THJ4,2023,0.7,0.1,0.1,0,0
ad_eur,Q9Y6B7,1914,0.5,0.1,0.3,0,0
ad_eur,Q9NRN5,1968,0.5,0.1,0.3,0,0
ad_eur,Q9UPN9,2472,0.5,0.2,0.3,0.1,0
ad_eur,O75934,2472,0.5,0.1,0.3,0.1,0
ad_eur,P01111,2669,0.5,0.2,0.2,0.1,0
ad_eur,O75534,2788,0.6,0.2,0.2,0.1,0
ad_eur,P05023,3307,0.7,0.2,0.1,0,0
ad_eur,P19256,3151,0.6,0.3,0.1,0,0
ad_eur,O75054,3178,0.7,0.2,0.1,0,0
ad_eur,Q9P2B2,3078,0.7,0.2,0.1,0,0
ad_eur,Q93033,3107,0.7,0.2,0.1,0,0
ad_eur,Q9UNX4,4020,0.7,0.2,0.1,0,0
ad_eur,Q9UGM6,3514,0.6,0.2,0.1,0,0
ad_eur,P14060,2792,0.6,0.2,0.1,0,0
ad_eur,O43175,2290,0.7,0.1,0.1,0,0
ad_eur,P54868,1919,0.6,0.2,0.1,0,0
ad_eur,Q04721,1348,0.7,0.1,0.1,0,0
ad_eur,O75396,1165,0.7,0.1,0.1,0,0
ad_eur,O15258,3526,0.7,0.2,0.1,0,0
ad_eur,Q96C19,3451,0.7,0.2,0.1,0,0
ad_eur,B7ZAQ6,69,1,0,0,0,0
ad_eur,Q8N283,69,1,0,0,0,0
ad_eur,O96011,69,1,0,0,0,0
ad_eur,Q9Y5S9,69,1,0,0,0,0
ad_eur,Q9H3M7,69,1,0,0,0,0
ad_eur,Q5TDH0,3109,0.6,0.3,0.1,0,0
ad_eur,O75038,3603,0.7,0.2,0.1,0,0
ad_eur,O43741,10,1,0,0,0,0
ad_eur,P0CG08,10,1,0,0,0,0
ad_eur,Q5QNW6,229,0.1,0,0.8,0,0.1
ad_eur,P62805,242,0.1,0,0.8,0,0.1
ad_eur,Q71DI3,258,0.1,0,0.7,0,0.1
ad_eur,Q16778,282,0.1,0,0.8,0,0.1
ad_eur,Q9Y3E2,284,0.1,0,0.8,0,0.1
ad_eur,Q15427,321,0.1,0,0.8,0,0.1
ad_eur,Q9NRW7,404,0.1,0,0.7,0,0.2
ad_eur,Q9BTT0,458,0.1,0,0.8,0,0.1
ad_eur,P82921,491,0.1,0,0.8,0,0.1
ad_eur,O43395,504,0.1,0,0.8,0,0.1
ad_eur,Q5VT52,537,0.1,0,0.6,0.1,0.2
ad_eur,Q9BW92,664,0.1,0,0.7,0,0.1
ad_eur,Q16610,686,0.1,0,0.7,0,0.1
ad_eur,Q9H4A5,881,0.1,0,0.8,0.1,0.1
ad_eur,P25774,973,0.1,0,0.7,0.1,0
ad_eur,P43235,1068,0.1,0,0.7,0.1,0.1
ad_eur,Q96G23,1264,0,0,0.8,0.1,0.1
ad_eur,O76027,1267,0,0,0.8,0.1,0.1
ad_eur,Q8N5J2,1279,0,0,0.8,0.1,0.1
ad_eur,Q86TP1,1279,0,0,0.9,0.1,0.1
ad_eur,Q7Z465,1284,0,0,0.8,0.1,0.1
ad_eur,P55036,1485,0,0,0.8,0.1,0.1
ad_eur,Q9UBF8,1665,0,0,0.8,0.1,0
ad_eur,Q13228,1716,0,0,0.8,0.1,0.1
ad_eur,P28070,1753,0,0,0.7,0.3,0
ad_eur,Q7Z3K3,1851,0,0,0.8,0.1,0
ad_eur,Q9P2M7,1965,0,0,0.7,0.1,0.2
ad_eur,Q9NNX1,2027,0,0,0.8,0.1,0.1
ad_eur,Q96L92,2131,0,0,0.8,0.1,0.1
ad_eur,Q9BYD2,2336,0,0,0.7,0.2,0
ad_eur,Q8N1Q8,2358,0,0,0.7,0.2,0.1
ad_eur,P60903,2450,0,0,0.7,0.2,0
ad_eur,P31949,2634,0,0,0.8,0.2,0.1
ad_eur,Q07283,2854,0,0,0.8,0.2,0.1
ad_eur,P20930,3177,0,0,0.6,0.3,0.1
ad_eur,Q5D862,3291,0,0,0.7,0.2,0.1
ad_eur,P29317,2350,0.8,0.2,0.1,0,0
ad_eur,P07476,2990,0,0,0,1,0
ad_eur,P06702,2810,0,0,0.7,0.2,0.1
ad_eur,P80511,2851,0,0,0.8,0.2,0.1
ad_eur,P05109,2877,0,0,0.7,0.2,0.1
ad_eur,P31151,2872,0,0,0.8,0.2,0.1
ad_eur,P06703,2862,0,0,0.7,0.2,0.1
ad_eur,P26447,2844,0,0,0.8,0.2,0.1
ad_eur,Q96FQ6,2840,0,0,0.4,0.4,0.2
ad_eur,Q9HCY8,2840,0,0,0.7,0.2,0.1
ad_eur,Q99584,2802,0,0,0.7,0.2,0.1
ad_eur,O95295,2730,0,0,0.8,0.2,0
ad_eur,Q12905,2744,0,0,0.7,0.3,0
ad_eur,Q68E01,2668,0,0,0.8,0.2,0.1
ad_eur,Q9NVE7,3690,0.6,0.2,0.1,0,0
ad_eur,Q5K4L6,2692,0,0,0.8,0.2,0.1
ad_eur,Q8WXI9,2718,0,0,0.7,0.2,0.1
ad_eur,P51153,2643,0,0,0.7,0.2,0.1
ad_eur,P06753,2148,0,0,0.8,0.1,0.1
ad_eur,Q14157,2110,0,0,0.8,0.2,0.1
ad_eur,Q7Z7E8,1540,0,0,0.8,0.1,0.1
ad_eur,P55265,1522,0,0,0.8,0.1,0.1
ad_eur,Q15126,1588,0,0,0.8,0.1,0.1
ad_eur,Q96AQ6,1584,0,0,0.8,0.1,0.1
ad_eur,P29353,1583,0,0,0.8,0.1,0.1
ad_eur,Q9P2X0,1540,0,0,0.8,0.1,0.1
ad_eur,Q8N6L1,1528,0,0,0.8,0.1,0.1
ad_eur,P15941,1535,0,0,0.8,0.2,0.1
ad_eur,P49746,1548,0,0,0.8,0.1,0.1
ad_eur,Q13505,1548,0,0,0.8,0.1,0.1
ad_eur,P04062,1585,0,0,0.7,0.1,0.2
ad_eur,O14828,1605,0,0,0.8,0.1,0.1
ad_eur,P30613,1643,0,0,0.8,0.1,0.1
ad_eur,P14324,1649,0,0,0.5,0.4,0.1
ad_eur,Q9NVZ3,2468,0.7,0.2,0.1,0,0
ad_eur,P51398,1428,0.8,0.1,0.1,0,0
ad_eur,Q92974,1503,0.8,0.1,0.1,0,0
ad_eur,Q9NRR5,1585,0.8,0.1,0.1,0,0
ad_eur,Q9Y2Q5,1587,0.8,0.1,0.1,0,0
ad_eur,P57735,1592,0.8,0.1,0.1,0,0
ad_eur,P02545,1602,0.8,0.1,0.1,0,0
ad_eur,Q6P1K2,1800,0.7,0.1,0.1,0,0
ad_eur,P49368,2141,0.7,0.2,0.1,0,0
ad_eur,Q14814,2456,0.7,0.2,0.1,0,0
ad_eur,Q8NCW5,2666,0.7,0.2,0.1,0,0
ad_eur,P48681,2917,0.7,0.2,0.1,0,0
ad_eur,P29373,2945,0.7,0.2,0.1,0,0
ad_eur,Q96A35,3005,0.6,0.2,0.1,0,0
ad_eur,P51858,3013,0.7,0.2,0.1,0,0
ad_eur,O15085,3391,0.7,0.2,0.1,0,0
ad_eur,O43866,4270,0.7,0.2,0.1,0,0
ad_eur,Q96J84,4385,0.5,0.4,0,0,0
ad_eur,P06126,4188,0.7,0.3,0.1,0,0
ad_eur,P02549,3811,0.6,0.3,0.1,0,0
ad_eur,P41218,3818,0.6,0.3,0.1,0,0
ad_eur,Q16666,3649,0.6,0.3,0.1,0,0
ad_eur,Q8N126,3687,0.7,0.2,0.1,0,0
ad_eur,P02743,3205,0.1,0,0.5,0.3,0
ad_eur,Q8TBF2,3707,0.6,0.2,0.1,0,0
ad_eur,P02741,3081,0.1,0,0.7,0.2,0.1
ad_eur,Q9BVJ7,2951,0.1,0,0.6,0.2,0.1
ad_eur,P0DPA2,2994,0.1,0,0.7,0.2,0.1
ad_eur,P37802,3020,0.1,0,0.7,0.2,0
ad_eur,Q969P0,3069,0.1,0,0.7,0.2,0
ad_eur,P50993,3061,0.1,0,0.7,0.2,0
ad_eur,P31415,3027,0.1,0,0.7,0.2,0
ad_eur,Q15121,3031,0.1,0,0.6,0.2,0.1
ad_eur,Q5TZA2,2787,0.7,0.2,0.1,0,0
ad_eur,Q5TAQ9,3034,0.1,0,0.7,0.2,0
ad_eur,P40855,3023,0.1,0,0.7,0.2,0.1
ad_eur,P53621,3089,0.1,0,0.6,0.2,0.1
ad_eur,Q92542,3088,0,0,0.4,0.4,0.1
ad_eur,Q9UIB8,2827,0.1,0,0.7,0.2,0.1
ad_eur,P09326,2812,0.1,0,0.6,0.2,0.1
ad_eur,Q9Y624,3041,0.1,0,0.7,0.2,0
ad_eur,P22415,3062,0.1,0,0.7,0.2,0
ad_eur,Q96NY8,3096,0.1,0,0.7,0.2,0
ad_eur,Q9UHV9,3145,0.1,0,0.6,0.2,0
ad_eur,Q86X76,3145,0.1,0,0.6,0.2,0.1
ad_eur,Q9Y3C8,3167,0.1,0,0.7,0.2,0
ad_eur,P50336,3152,0.1,0,0.7,0.2,0
ad_eur,O75306,3152,0.1,0,0.7,0.2,0
ad_eur,P30273,3198,0.1,0,0.7,0.2,0
ad_eur,P02652,3213,0.1,0,0.7,0.2,0
ad_eur,P25189,3268,0.1,0,0.5,0.3,0
ad_eur,Q99643,3275,0.1,0,0.7,0.2,0.1
ad_eur,P21912,2920,0.6,0.3,0.1,0,0
ad_eur,P08637,3322,0.1,0.3,0.2,0.5,0
ad_eur,P31994,3414,0.7,0.2,0,0,0
ad_eur,Q9Y2J8,2990,0.7,0.2,0,0,0
ad_eur,Q16222,3827,0.7,0.3,0,0,0
ad_eur,Q9ULC6,3069,0.7,0.2,0,0,0
ad_eur,Q9UM07,3075,0.7,0.2,0,0,0
ad_eur,P40424,3741,0.7,0.2,0.1,0,0
ad_eur,Q9P258,3227,0.7,0.2,0,0,0
ad_eur,O14880,3817,0.6,0.2,0.1,0,0
ad_eur,P49189,3888,0.6,0.2,0.1,0,0
ad_eur,Q9UM00,3995,0.6,0.2,0.1,0,0
ad_eur,Q9HCE6,3460,0.7,0.3,0,0,0
ad_eur,P14859,3400,0.7,0.2,0.1,0,0
ad_eur,O75629,3289,0.6,0.2,0.1,0,0
ad_eur,O95297,3177,0.6,0.2,0.1,0,0
ad_eur,O75663,3174,0.6,0.2,0.1,0.1,0
ad_eur,Q07507,3481,0.6,0.3,0.1,0,0
ad_eur,P05026,3549,0.6,0.2,0.1,0,0
ad_eur,Q9Y5B8,3529,0.7,0.2,0.1,0,0
ad_eur,P12259,3334,0.7,0.2,0.1,0,0
ad_eur,P16109,3318,0.7,0.2,0.1,0,0
ad_eur,P14151,3294,0.7,0.2,0.1,0,0
ad_eur,P31513,3586,0.5,0.2,0.2,0.1,0
ad_eur,Q01740,3609,0.5,0.2,0.2,0.1,0
ad_eur,Q9Y520,3498,0.5,0.2,0.2,0.1,0
ad_eur,Q8N6R0,3432,0.3,0.1,0.3,0.1,0
ad_eur,Q9UQ16,3367,0,0,0.7,0.2,0.1
ad_eur,P30041,2134,0,0,0.7,0.2,0.1
ad_eur,Q6PI48,2328,0,0,0.8,0.2,0.1
ad_eur,P01008,2373,0,0,0.7,0.3,0.1
ad_eur,Q5R372,2596,0,0,0.6,0.1,0.2
ad_eur,Q9HB71,2806,0.6,0.2,0.2,0,0
ad_eur,Q9UQP3,2744,0.6,0.2,0.1,0,0
ad_eur,Q8NFQ8,3016,0.6,0.3,0.1,0,0
ad_eur,Q5JTV8,3014,0.7,0.2,0.1,0,0
ad_eur,P30038,4501,0.6,0.3,0.1,0,0
ad_eur,O00391,2982,0.7,0.2,0.1,0,0
ad_eur,O43752,2664,0.7,0.2,0.1,0,0
ad_eur,P15104,3642,0.7,0.2,0.1,0,0
ad_eur,Q05823,3500,0.7,0.2,0.1,0,0
ad_eur,Q08211,3901,0.6,0.3,0.1,0,0
ad_eur,P11047,3925,0.6,0.3,0.1,0,0
ad_eur,Q5T4S7,4074,0.7,0.3,0.1,0,0
ad_eur,Q13753,3740,0.7,0.2,0.1,0,0
ad_eur,Q8N766,4052,0.7,0.3,0.1,0,0
ad_eur,Q9UKD2,4052,0.6,0.3,0.1,0,0
ad_eur,P19878,3556,0.7,0.2,0.1,0,0
ad_eur,O15511,3548,0.7,0.2,0.1,0,0
ad_eur,O43488,4116,0.7,0.2,0.1,0,0
ad_eur,Q9H246,3151,0.7,0.2,0.1,0,0
ad_eur,Q9BZQ8,2711,0.7,0.2,0,0,0
ad_eur,Q9Y6Y0,2667,0.7,0.2,0,0,0
ad_eur,Q96RW7,2515,0.8,0.2,0,0,0
ad_eur,P47756,3900,0.7,0.3,0.1,0,0
ad_eur,Q92954,2561,0.8,0.2,0,0,0
ad_eur,P12270,2684,0.8,0.2,0,0,0
ad_eur,Q5SWX8,2683,0.8,0.2,0,0,0
ad_eur,P47712,3103,0.7,0.2,0,0,0
ad_eur,Q9Y5K5,2753,0.8,0.2,0,0,0
ad_eur,P10155,2753,0.8,0.2,0,0,0
ad_eur,P08603,2289,0.8,0.2,0,0,0
ad_eur,Q03591,2175,0.7,0.3,0,0,0
ad_eur,Q9BXR6,1874,0.8,0.1,0,0,0
ad_eur,P05160,1945,0.8,0.2,0,0,0
ad_eur,P39656,3172,0.7,0.3,0,0,0
ad_eur,Q8TDX7,1809,0.8,0.1,0.1,0,0
ad_eur,P08575,2465,0.7,0.2,0.1,0,0
ad_eur,Q5SSJ5,3078,0.7,0.2,0,0,0
ad_eur,Q08AD1,3762,0.6,0.2,0.1,0,0
ad_eur,Q13835,3895,0.6,0.2,0.1,0,0
ad_eur,O00515,3742,0.6,0.2,0.1,0,0
ad_eur,P21291,3641,0.6,0.2,0.1,0,0
ad_eur,Q96P70,3590,0.6,0.2,0.1,0,0
ad_eur,P29536,3561,0.6,0.2,0.1,0,0
ad_eur,Q9H4A4,3575,0.6,0.2,0.1,0,0
ad_eur,Q96BM9,3514,0.6,0.2,0.1,0,0
ad_eur,O60237,3393,0.7,0.2,0.1,0,0
ad_eur,O43432,3360,0.7,0.2,0,0,0
ad_eur,P47224,3464,0.6,0.2,0.1,0,0
ad_eur,Q9UHQ9,3447,0.7,0.2,0.1,0,0
ad_eur,P36222,3325,0.6,0.2,0.1,0,0
ad_eur,Q06828,3389,0.7,0.2,0.1,0,0
ad_eur,P51888,3504,0.6,0.2,0.1,0,0
ad_eur,P23634,3579,0.6,0.2,0.1,0,0
ad_eur,O75152,3615,0.6,0.2,0.1,0,0
ad_eur,P62304,3688,0.6,0.3,0.1,0,0
ad_eur,P42892,3500,0.7,0.3,0,0,0
ad_eur,O00750,3492,0.7,0.2,0.1,0,0
ad_eur,Q6GTS8,2307,0.8,0.2,0,0,0
ad_eur,Q96AH8,2213,0.7,0.2,0,0,0
ad_eur,O75044,2093,0.7,0.2,0,0,0
ad_eur,P49137,1923,0.7,0.1,0.2,0,0
ad_eur,P01833,1998,0.6,0.1,0.2,0,0
ad_eur,Q9BW04,2056,0.6,0.1,0.2,0,0
ad_eur,O60825,2085,0.6,0.1,0.2,0,0
ad_eur,P20851,2135,0.7,0.1,0.2,0,0
ad_eur,P04003,2157,0.7,0.1,0.2,0,0
ad_eur,P08174,2446,0.6,0.1,0.2,0,0
ad_eur,P17927,2628,0.6,0.2,0.2,0,0
ad_eur,P15529,3036,0.6,0.2,0.2,0.1,0
ad_eur,P28906,3156,0.6,0.2,0.2,0,0
ad_eur,Q86UV5,3312,0.7,0.2,0,0,0
ad_eur,Q13751,4195,0.7,0.2,0.1,0,0
ad_eur,P28845,4215,0.6,0.3,0.1,0,0
ad_eur,Q9Y228,4089,0.7,0.3,0.1,0,0
ad_eur,O14896,4038,0.7,0.2,0.1,0,0
ad_eur,P98160,3390,0.7,0.2,0,0,0
ad_eur,P60953,3427,0.7,0.2,0,0,0
ad_eur,Q9Y6M5,3173,0.7,0.2,0.1,0,0
ad_eur,Q92604,3211,0.2,0.1,0.5,0.2,0
ad_eur,Q9NVH2,3137,0.2,0.1,0.5,0.2,0.1
ad_eur,Q15172,2856,0.2,0.1,0.5,0.2,0
ad_eur,Q9UMX5,2878,0.2,0.1,0.6,0.1,0
ad_eur,P02747,3197,0.7,0.2,0.1,0,0
ad_eur,P02746,3197,0.7,0.2,0.1,0,0
ad_eur,Q5VWZ2,3554,0.1,0.7,0,0.2,0
ad_eur,P07814,3581,0.7,0.2,0.1,0,0
ad_eur,O95861,3535,0.7,0.2,0.1,0,0
ad_eur,Q9NSE4,3532,0.6,0.3,0.1,0,0
ad_eur,Q9H2M9,3598,0.6,0.2,0.1,0,0
ad_eur,Q969Z3,3954,0.6,0.3,0.1,0,0
ad_eur,O60341,3011,0.4,0.1,0.3,0.1,0.1
ad_eur,Q5JRA6,3739,0.6,0.2,0.1,0,0
ad_eur,Q86V48,2999,0.4,0.1,0.4,0.1,0
ad_eur,Q96BJ3,3716,0.6,0.2,0.1,0,0
ad_eur,Q5VW32,3716,0.6,0.2,0.1,0,0
ad_eur,P17655,3319,0.7,0.2,0.1,0,0
ad_eur,Q9NVF7,3232,0.7,0.2,0.1,0,0
ad_eur,O15121,3245,0.6,0.2,0.1,0,0
ad_eur,Q9P003,3342,0.6,0.2,0.1,0,0
ad_eur,O43390,2853,0.4,0.1,0.3,0.1,0
ad_eur,Q9H7D7,3282,0.7,0.2,0.1,0,0
ad_eur,Q8TDY4,2833,0.4,0.1,0.4,0.1,0
ad_eur,Q8N8S7,3455,0.6,0.2,0.1,0,0
ad_eur,P49458,3411,0.6,0.2,0.1,0,0
ad_eur,P07099,3438,0.6,0.2,0.1,0,0
ad_eur,O94886,3505,0.6,0.2,0.1,0,0
ad_eur,Q96C36,3540,0.7,0.2,0.1,0,0
ad_eur,P84243,3669,0.6,0.3,0.1,0,0
ad_eur,Q9H3P7,3758,0.5,0.3,0.1,0,0
ad_eur,P09874,3980,0.6,0.2,0.2,0.1,0
ad_eur,Q8NI60,4042,0.6,0.2,0.1,0,0
ad_eur,P62913,2858,0.4,0.1,0.3,0.1,0
ad_eur,P84077,3850,0.6,0.2,0.1,0,0
ad_eur,Q7Z7F7,3825,0.6,0.3,0.1,0,0
ad_eur,Q5T440,3796,0.4,0.4,0.1,0.1,0
ad_eur,Q16695,3418,0.7,0.2,0.1,0,0
ad_eur,Q7L7L0,3397,0.7,0.3,0.1,0,0
ad_eur,Q8N257,3397,0.7,0.3,0.1,0,0
ad_eur,Q9GZP4,2867,0.4,0.1,0.4,0.1,0.1
ad_eur,Q14376,2834,0.4,0.1,0.4,0.1,0
ad_eur,P35914,2774,0.2,0.3,0.2,0.3,0
ad_eur,P20338,3092,0.7,0.2,0.1,0,0
ad_eur,P68133,3170,0.7,0.2,0.1,0,0
ad_eur,Q8WUM0,3234,0.7,0.2,0.1,0,0
ad_eur,Q9NRK6,3246,0.6,0.2,0.1,0,0
ad_eur,P04066,2798,0.4,0.1,0.4,0.1,0
ad_eur,Q10471,3790,0.6,0.2,0.1,0,0
ad_eur,Q14746,3753,0.6,0.3,0.1,0,0
ad_eur,P01019,3704,0.7,0.2,0.1,0,0
ad_eur,O75494,2818,0.2,0,0.6,0.1,0.1
ad_eur,Q9H425,3798,0.6,0.3,0.1,0,0
ad_eur,O15228,4148,0.7,0.2,0.1,0,0
ad_eur,Q8IYI6,4113,0.7,0.3,0.1,0,0
ad_eur,Q99598,4178,0.6,0.3,0,0,0
ad_eur,Q9BSD7,4534,0.6,0.3,0.1,0,0
ad_eur,Q5JTJ3,3596,0.7,0.2,0,0,0
ad_eur,Q13395,3457,0.7,0.2,0,0,0
ad_eur,Q7Z5L9,3361,0.7,0.2,0,0,0
ad_eur,O95749,2881,0.7,0.2,0.1,0,0
ad_eur,Q15813,2881,0.7,0.2,0.1,0,0
ad_eur,P14543,3940,0.6,0.2,0.2,0.1,0
ad_eur,Q86YB8,4199,0.5,0.2,0.2,0.1,0
ad_eur,O00214,4436,0.5,0.2,0.1,0.1,0
ad_eur,Q9H583,4558,0.5,0.2,0.2,0.1,0
ad_eur,P35609,4606,0.6,0.2,0.2,0.1,0
ad_eur,Q99707,4684,0.4,0.3,0.1,0.1,0
ad_eur,Q8IYB3,2683,0.2,0.1,0.5,0.2,0.1
ad_eur,Q9Y696,2702,0.2,0,0.6,0.1,0.1
ad_eur,P07954,4357,0.6,0.3,0.1,0,0
ad_eur,Q02161,2408,0.2,0.1,0.5,0.1,0
ad_eur,P30520,2244,0.8,0.2,0,0,0
ad_eur,Q5RI15,2516,0.8,0.2,0,0,0
ad_eur,Q00839,2649,0.8,0.2,0,0,0
ad_eur,P18577,2479,0.2,0.1,0.5,0.1,0
ad_eur,Q8NBX0,4784,0.1,0.7,0,0.2,0
ad_eur,Q8WYP5,4505,0.6,0.2,0.1,0,0
ad_eur,Q9NZV5,2092,0.2,0,0.6,0.1,0
ad_eur,Q9H019,2084,0.2,0,0.4,0.1,0.2
ad_eur,P16949,1943,0.2,0,0.5,0.1,0.1
ad_eur,Q9H299,1607,0.6,0.1,0.2,0,0
ad_eur,Q8N1P7,1638,0.6,0.1,0.2,0,0
ad_eur,Q15418,1502,0.5,0.1,0.2,0,0.1
