pro_id	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	P1	P2	P3	P4	relative_P4	relative_PP4
O00232	3314	0.573595612186525	0.186958739235745	0.168358535540169	0.0548588420318874	0.0162282710056729	0.3314	0.3314	0.10979282	0.03314	0.231857175979597	0.228287101729653
O00233	3090	0.599571486301857	0.171832151754116	0.166015941501054	0.0475637576875137	0.0150166627554592	0.309	0.309	0.0954501	0.0309	0.244558571777941	0.239957843829818
O00255	2375	0.638762367752053	0.169057569312974	0.139888075795574	0.0370080901522628	0.0152838969871356	0.2375	0.2375	0.0563825	0.02375	0.2963841138115	0.292279904115945
O00267	3560	0.579158684514178	0.18448144185774	0.167848915290338	0.0534504416591094	0.0150605166786342	0.356	0.356	0.1267004	0.0356	0.219346347883308	0.219826390464271
O00268	3728	0.455279838157093	0.237367753573015	0.184369056037075	0.0960970027228572	0.0268863495099597	0.3728	0.3728	0.13894256	0.03728	0.211550666384599	0.218617796814172
O00273	3003	0.550111053245361	0.158058022167812	0.211508623246652	0.0607511304257536	0.0195711709144211	0.3003	0.3003	0.09015006	0.03003	0.249875062468766	0.243657995200297
O00291	1924	0.690133652698573	0.140222122463851	0.13026544529663	0.0264545537065454	0.0129242258344007	0.1924	0.1924	0.03699852	0.01924	0.342114266164899	0.328202803262657
O00303	3740	0.545056380342384	0.199996362008791	0.174215750043566	0.0639077856762024	0.0168237219290557	0.374	0.374	0.1398386	0.0374	0.211014982063727	0.208391028832465
O00330	4265	0.295341788835289	0.130483565737223	0.364293471200573	0.160897800637226	0.0489833735896894	0.4265	0.4265	0.1818596	0.04265	0.189969604863222	0.233386218512055
O00339	1340	0.767204913448921	0.0992100771057302	0.109183009269422	0.0141085613526042	0.0102934388233226	0.134	0.134	0.0179426	0.0134	0.427533133817871	0.421827667777715
O00391	3128	0.60585242387168	0.173302910041886	0.160264657360333	0.0458286428387947	0.0147513658873064	0.3128	0.3128	0.09781256	0.03128	0.242306760358614	0.243502208030398
O00399	3442	0.565657808492981	0.161326427674225	0.199572766336661	0.0569019014158924	0.0165410960802413	0.3442	0.3442	0.11843922	0.03442	0.22517451024544	0.225223597132076
O00400	2755	0.611107704906593	0.170257367888274	0.15841737527871	0.0441196987112297	0.0160978532151927	0.2755	0.2755	0.0758727	0.02755	0.26638252530634	0.267328257297176
O00401	3707	0.560339288928476	0.195931712358596	0.168679238800747	0.0589653447842682	0.0160844151279126	0.3707	0.3707	0.13738142	0.03707	0.212494687632809	0.214316676652046
O00408	3207	0.588477050109599	0.179119516828013	0.166003670853817	0.050511991454909	0.0158877707536622	0.3207	0.3207	0.10281642	0.03207	0.237755587256301	0.239274512817628
O00410	3411	0.561241238901	0.171452198277253	0.191642691260197	0.0585273153173746	0.0171365562441751	0.3411	0.3411	0.1163151	0.03411	0.226757369614512	0.226482677802644
O00418	1870	0.720133759528366	0.127740174843364	0.11935959062335	0.0211608707221217	0.0116056042827988	0.187	0.187	0.0349503	0.0187	0.348553502962705	0.354191419158027
O00423	3237	0.556440773395683	0.198552843745041	0.167656661181877	0.0598068057696059	0.0175429159077935	0.3237	0.3237	0.10474932	0.03237	0.236071765816808	0.226799987477127
O00429	5325	0.338088989826957	0.310055080745053	0.169349317965619	0.155279861134505	0.0272267503278665	0.5325	0.5325	0.283503	0.05325	0.158127767235927	0.149182268574856
O00442	2727	0.608141406073516	0.152248159307793	0.178204904471955	0.0445967768610383	0.0168087532856979	0.2727	0.2727	0.07433802	0.02727	0.268384326355341	0.273733542329678
O00443	3214	0.612288987667508	0.161914067563021	0.167594076867883	0.0443047802353287	0.0138980876662594	0.3214	0.3214	0.10326582	0.03214	0.237360550676478	0.238786990526977
O00459	3134	0.580776957598986	0.192043186415137	0.158189982275308	0.0522913482343272	0.0166985254762418	0.3134	0.3134	0.09818822	0.03134	0.241954996370675	0.242043137320364
O00461	2530	0.654923762571419	0.151121583791575	0.146866752012678	0.0338758257616675	0.01321207586266	0.253	0.253	0.0639837	0.0253	0.28336639274582	0.280583237029066
O00462	3404	0.565424141489274	0.152683901640916	0.209030938496885	0.0564290873021618	0.0164319310707632	0.3404	0.3404	0.11583812	0.03404	0.227117874176698	0.22552431241984
O00468	1895	0.717858551987215	0.114632152646246	0.134730046197389	0.0215032621890725	0.0112759869800786	0.1895	0.1895	0.0358913	0.01895	0.345542501727713	0.34399772007867
O00471	3650	0.47016101793069	0.213745299424995	0.201542204269824	0.0916024668684158	0.0229490115060751	0.365	0.365	0.1331885	0.0365	0.215100021510002	0.200337977577647
O00478	3539	0.263381730827277	0.457717464429505	0.0874916697341173	0.152007838668325	0.0394012963407769	0.3539	0.3539	0.12520982	0.03539	0.220361392684002	0.205848567984508
O00481	3603	0.534749089613321	0.171993615666056	0.20734594390533	0.0666703135195085	0.0192410372957844	0.3603	0.3603	0.12978006	0.03603	0.217296827466319	0.223963854754794
O00483	5728	0.383615339637095	0.20737653970625	0.250393371536792	0.135335517953022	0.0232792311668413	0.5728	0.5728	0.32804256	0.05728	0.148654675189535	0.146765866957615
O00487	2763	0.587225983341464	0.192327251484919	0.15258533433166	0.0499565833417445	0.0179048475002123	0.2763	0.2763	0.07631406	0.02763	0.265816055289739	0.263844237854505
O00499	3296	0.538710738604682	0.175849881363281	0.200652589912505	0.0654791716261198	0.0193076184934126	0.3296	0.3296	0.1086032	0.03296	0.232828870779977	0.227719653806834
O00501	2431	0.626192799748318	0.167428928777225	0.150262620100539	0.0401606639849213	0.0159549873889965	0.2431	0.2431	0.0590733	0.02431	0.291545189504373	0.284323303719366
O00506	3334	0.570112431744635	0.177391344418755	0.179696021112108	0.0558957840210672	0.0169044187034344	0.3334	0.3334	0.11112222	0.03334	0.230786983614124	0.232202907008459
O00515	3864	0.524346354336367	0.194572945245511	0.191530416609603	0.0710540628912678	0.0184962209172518	0.3864	0.3864	0.14926632	0.03864	0.205634382068682	0.206545642633599
O00533	2094	0.673423792114321	0.144866817303869	0.138381590187359	0.0297550525645467	0.013572747829904	0.2094	0.2094	0.04382742	0.02094	0.323310701584222	0.313257255303511
O00534	4723	0.483396388099567	0.20161499745414	0.208491271443003	0.0869379939053825	0.0195593490979075	0.4723	0.4723	0.22302006	0.04723	0.174764068507515	0.183660442094816
O00541	2713	0.34094517499141	0.427965562908027	0.0876550498986006	0.109994052596469	0.0334401596054937	0.2713	0.2713	0.07357656	0.02713	0.269396551724138	0.233139354217726
O00560	2862	0.550504872430708	0.224662403733576	0.143317388714219	0.0584651315689137	0.0230502035525841	0.2862	0.2862	0.08188182	0.02862	0.259000259000259	0.282771376922245
O00567	3398	0.569962084849414	0.183281403446022	0.173018631443137	0.0556190866207975	0.0181187936406294	0.3398	0.3398	0.11543006	0.03398	0.227427791676143	0.24571893816844
O00584	4797	0.0110380122557221	0.0300710010829312	0.0962813632230429	0.26169966651193	0.600909956926374	0.4797	0.4797	0.23006412	0.04797	0.172532781228433	0.696618656456889
O00602	2497	0.628739726279662	0.170406176999486	0.144873668383966	0.039248112810901	0.0167323155259847	0.2497	0.2497	0.06232512	0.02497	0.28604118993135	0.298895810966129
O00629	3154	0.577257434556466	0.168227143119807	0.183960026318758	0.0535935554490608	0.0169618405559085	0.3154	0.3154	0.09944562	0.03154	0.240789790512882	0.240404583013238
O00635	4135	0.505560326156326	0.18165477004937	0.216151113059186	0.077647077467846	0.0189867132672721	0.4135	0.4135	0.1709409	0.04135	0.194779898714453	0.196481097583312
O00712	2869	0.550358882300627	0.199840563813026	0.168265686757044	0.0610784206559514	0.0204564464733512	0.2869	0.2869	0.08228292	0.02869	0.258531540847983	0.250892007230602
O00743	2772	0.559926464024257	0.133410521050234	0.231971901659244	0.0552511969579524	0.0194399163083126	0.2772	0.2772	0.07681212	0.02772	0.265181649429859	0.260270806769362
O00748	1569	0.759570664649489	0.0942743500153842	0.120998305667352	0.0150075933709059	0.010149086296869	0.1569	0.1569	0.02460192	0.01569	0.389408099688474	0.403435049096313
O00750	3644	0.503317418947884	0.158071055365139	0.240633130351893	0.0755504241467701	0.0224279711883134	0.3644	0.3644	0.13275092	0.03644	0.215377988369589	0.228907312796973
O00754	2629	0.656707227876979	0.147576455310967	0.149426488421268	0.033566671975363	0.0127231564154228	0.2629	0.2629	0.06909012	0.02629	0.275633958103638	0.274858578174279
O00757	2962	0.608140551425993	0.153571831317602	0.178242672857024	0.0449960157428439	0.0150489286565377	0.2962	0.2962	0.08770482	0.02962	0.252461499621308	0.250627739055624
O00763	3291	0.558879108025885	0.189555659113277	0.174778511216016	0.0592623008878227	0.0175244207569989	0.3291	0.3291	0.1082739	0.03291	0.233100233100233	0.228222020443305
O00764	2433	0.689999179508404	0.130802210128945	0.14131823151798	0.0267784038142886	0.0111019750303833	0.2433	0.2433	0.05917056	0.02433	0.291375291375291	0.293079831009791
O14493	1267	0.794390282969104	0.0891053698725876	0.0969987026040081	0.0108715408657067	0.00863410368859405	0.1267	0.1267	0.01604022	0.01267	0.441306266548985	0.442646417787325
O14494	3987	0.361580063191954	0.138482337284949	0.339642132778893	0.130050036021899	0.030245430722304	0.3987	0.3987	0.15892182	0.03987	0.200561572402728	0.188685502694653
O14495	4078	0.537655936230962	0.177810188524539	0.201502112420583	0.0666231021922825	0.0164086606316332	0.4078	0.4078	0.16626006	0.04078	0.196966712625566	0.197619080621362
O14497	1561	0.711379257765264	0.104072379472548	0.150144136916855	0.0219531283345863	0.0124510975107459	0.1561	0.1561	0.0243516	0.01561	0.390625	0.361906050922963
O14498	3034	0.548619406233243	0.178946607359919	0.190583404196218	0.062144068979461	0.0197065132311591	0.3034	0.3034	0.09202122	0.03034	0.247954376394743	0.240762041013341
O14521	2934	0.595176851659045	0.168678866660648	0.171272304325205	0.048523876713887	0.0163481006412149	0.2934	0.2934	0.08605422	0.02934	0.254258835494533	0.252005585581695
O14530	2666	0.614579925991936	0.154993013791621	0.170935866314172	0.0430925021438062	0.016398691758466	0.2666	0.2666	0.0710489	0.02666	0.272851296043656	0.275649061361999
O14531	4048	0.503415275828623	0.186634138357826	0.211966235325474	0.0785640824391464	0.0194202680489304	0.4048	0.4048	0.16382256	0.04048	0.198137507430157	0.198197650463515
O14548	4596	0.475171264546859	0.182690369386696	0.233273332707229	0.0896680263165109	0.0191970070427042	0.4596	0.4596	0.2111862	0.04596	0.178731009830206	0.176337676573901
O14558	3675	0.536988023524219	0.181730350856631	0.196422887355245	0.066456078467493	0.0184026597964117	0.3675	0.3675	0.1350195	0.03675	0.213949507916132	0.216862283989903
O14561	3135	0.600579093869142	0.177663327363542	0.159500249356552	0.0471682799776843	0.015089049433081	0.3135	0.3135	0.0982509	0.03135	0.241896468311563	0.242365831877008
O14562	3076	0.583796341832786	0.151950432585866	0.19722673136303	0.0513184388048156	0.0157080554135029	0.3076	0.3076	0.094587	0.03076	0.245398773006135	0.234355915473345
O14569	2073	0.711095975859851	0.1173746036271	0.137718535100759	0.022720944859687	0.0110899405526033	0.2073	0.2073	0.04295256	0.02073	0.325520833333333	0.327999116774744
O14579	2923	0.554534909441263	0.19493306608357	0.171367730013554	0.0602211544094092	0.0189431400522045	0.2923	0.2923	0.08541006	0.02923	0.254971953085161	0.239288939300658
O14617	3232	0.591184723771249	0.159794085881301	0.183736241887936	0.0496472910943407	0.0156376573651734	0.3232	0.3232	0.10442592	0.03232	0.236350744504845	0.239529290198811
O14618	2355	0.631361520048109	0.185238220862552	0.129140483214244	0.0378727661811974	0.0163870096938977	0.2355	0.2355	0.0554367	0.02355	0.298151460942159	0.302010272427594
O14638	3748	0.376798123212454	0.19516041099267	0.200624764914981	0.103788810001066	0.123627890878829	0.3748	0.3748	0.14043756	0.03748	0.210659363808721	0.543618346412122
O14639	2766	0.615371177351827	0.16162676338875	0.164316919012062	0.0431421686134618	0.0155429716338989	0.2766	0.2766	0.0764799	0.02766	0.265604249667995	0.26485361657797
O14653	1749	0.74045714673919	0.102304200888592	0.129453777146927	0.0178758866734231	0.00990898855186797	0.1749	0.1749	0.03057252	0.01749	0.363901018922853	0.356632465379882
O14656	1839	0.659585863379003	0.124230992739428	0.167064526862834	0.0314484256970723	0.0176701913216625	0.1839	0.1839	0.03380082	0.01839	0.352360817477097	0.359745294028183
O14657	1887	0.699495956380425	0.120813775471012	0.14224127677508	0.0245543748841632	0.012894616489319	0.1887	0.1887	0.03558882	0.01887	0.346500346500347	0.344324800652702
O14662	2765	0.532061716407219	0.147295533136241	0.23146568316341	0.0640536481837786	0.0251234191093517	0.2765	0.2765	0.0764246	0.02765	0.26567481402763	0.28172511018746
O14672	4001	0.479111511470294	0.185173666024094	0.225017087408008	0.0869439729483546	0.0237537621492499	0.4001	0.4001	0.16004	0.04001	0.2	0.214582187506418
O14681	3667	0.521796828465923	0.19946818987912	0.187407024238207	0.0716207049848932	0.019707252431856	0.3667	0.3667	0.13443222	0.03667	0.214316330904415	0.215785538068344
O14683	3358	0.563084925608687	0.182460828574479	0.179066997333772	0.0580071046504377	0.0173801438326245	0.3358	0.3358	0.11272806	0.03358	0.229515721826945	0.230544875722973
O14684	1914	0.68546441235094	0.140481845500894	0.132854490328177	0.0272137503927998	0.0139855014271892	0.1914	0.1914	0.03661482	0.01914	0.343288705801579	0.339460082631979
O14732	3825	0.487291640515626	0.203466725434221	0.20318990984965	0.0848199231891231	0.0212318010113793	0.3825	0.3825	0.146268	0.03825	0.207296849087894	0.200202317986252
O14734	3246	0.567393448824726	0.180467122601983	0.178476564422898	0.056749960418483	0.0169129037319103	0.3246	0.3246	0.1053327	0.03246	0.235571260306243	0.229598779886975
O14735	1626	0.76539626794817	0.09251853065602	0.118651417047219	0.014333084159022	0.00910070018956926	0.1626	0.1626	0.0264225	0.01626	0.380952380952381	0.388358109564849
O14737	3984	0.464219940304027	0.215505141118899	0.201703284186262	0.0936118941489681	0.024959740241843	0.3984	0.3984	0.15868272	0.03984	0.200682319887618	0.210503467967523
O14744	3016	0.60565370639901	0.168361947826604	0.165099691663574	0.0458800429719405	0.0150046111388725	0.3016	0.3016	0.0909324	0.03016	0.24906600249066	0.246443235294782
O14745	2884	0.554061348543634	0.215951132907027	0.152326359481337	0.0593524631293535	0.0183086959386492	0.2884	0.2884	0.08314572	0.02884	0.257532835436518	0.235751000350349
O14773	5083	0.382973374280513	0.241627010023289	0.21293459781262	0.134317354283199	0.0281476636003795	0.5083	0.5083	0.25831806	0.05083	0.164419598816179	0.17325368849896
O14776	3427	0.559417100732172	0.172585191784171	0.191661598133937	0.0591120976130643	0.0172240117366551	0.3427	0.3427	0.11740902	0.03427	0.225937641211026	0.225633869519686
O14786	3854	0.194139337893556	0.0826244901336303	0.48108754741303	0.204710418389666	0.0374382061701185	0.3854	0.3854	0.14849462	0.03854	0.206058108386565	0.154608378379929
O14787	2552	0.67038655635838	0.141799479199712	0.144843377069328	0.0306247772633709	0.0123458101092089	0.2552	0.2552	0.06510152	0.02552	0.281610813855252	0.287308386133138
O14791	2292	0.659138434864991	0.130021489072875	0.1642648277192	0.0323886537992566	0.0141865945436783	0.2292	0.2292	0.05250972	0.02292	0.303859009419629	0.304595145456273
O14818	3829	0.520212518835286	0.212619557056805	0.176260077588212	0.0720215553874151	0.0188862911322826	0.3829	0.3829	0.14657412	0.03829	0.207125103562552	0.207752046223979
O14828	1685	0.734150225773607	0.111075589320572	0.125028099966996	0.0189056829442067	0.0108404019946184	0.1685	0.1685	0.0283754	0.01685	0.3725782414307	0.364431218996128
O14841	1801	0.744683088308833	0.111230280871578	0.116997855657349	0.0174658704298797	0.00962290473236026	0.1801	0.1801	0.032418	0.01801	0.357142857142857	0.355235874443448
O14874	1123	0.788410305427674	0.0997000502380293	0.0905161063825392	0.0114364637294743	0.0099370742222833	0.1123	0.1123	0.01260006	0.01123	0.471253534401508	0.464924162050867
O14879	3497	0.494032381793072	0.139608439683049	0.269203799113161	0.076053106090372	0.0211022733203465	0.3497	0.3497	0.12225512	0.03497	0.222419928825623	0.217201285696574
O14880	3939	0.52600617410778	0.190754268850887	0.194509639283464	0.0705200192180716	0.0182098985397978	0.3939	0.3939	0.15511782	0.03939	0.202511138112596	0.205228394209604
O14896	4124	0.483454270633326	0.179057401799384	0.230655844569344	0.0854067910954377	0.0214256919025086	0.4124	0.4124	0.17003252	0.04124	0.195198126097989	0.200554094609226
O14907	3258	0.547530339271686	0.22005650010273	0.151703164843031	0.0609508668171156	0.0197591289654373	0.3258	0.3258	0.10611306	0.03258	0.234907211651398	0.244816379605222
O14908	3102	0.592605770978841	0.17240446884606	0.169709436339527	0.04935697624796	0.0159233475876122	0.3102	0.3102	0.09619302	0.03102	0.243842965130456	0.24392261943614
O14920	1534	0.769637123617925	0.100533778087484	0.106595220082285	0.013914671557412	0.00931920665489369	0.1534	0.1534	0.02351622	0.01534	0.394788787998421	0.401104222452102
O14924	4380	0.521874474234477	0.196086882605179	0.192908942002031	0.0724661171063216	0.0166635840519912	0.438	0.438	0.1918002	0.0438	0.185908161368284	0.186958823326393
O14929	3480	0.511632408826924	0.212045277870163	0.179381280494023	0.0743216809912201	0.0226193518176699	0.348	0.348	0.1210692	0.0348	0.223264121455682	0.233331038078187
O14939	3459	0.512243560489275	0.2078768577868	0.183864953827618	0.0745940002520107	0.0214206276442962	0.3459	0.3459	0.11961222	0.03459	0.224315836698071	0.223097543714171
O14949	3661	0.545199827858839	0.168534860214772	0.205727812237023	0.0635786372951208	0.0169588623942451	0.3661	0.3661	0.1339926	0.03661	0.214592274678112	0.2105710067938
O14950	4301	0.43587135465371	0.245592221403125	0.188395028395856	0.106127383713768	0.0240140118335415	0.4301	0.4301	0.184943	0.04301	0.188679245283019	0.184522470598617
O14964	3368	0.542718957676436	0.159829878948888	0.216461669525342	0.0637303618935403	0.0172591319557932	0.3368	0.3368	0.11340056	0.03368	0.228990153423403	0.213103343847298
O14972	3158	0.600476474588574	0.171033329505463	0.165360116199669	0.047083369233203	0.0160467104730915	0.3158	0.3158	0.09969806	0.03158	0.240558094779889	0.254184860018346
O14974	2696	0.597648218845604	0.17247942892546	0.165566193841357	0.047765351052526	0.0165408073350525	0.2696	0.2696	0.0726572	0.02696	0.27063599458728	0.257219646606157
O14975	3198	0.570178572992803	0.186132833831827	0.170106896059074	0.0555127421234011	0.0180689549928943	0.3198	0.3198	0.10224006	0.03198	0.238265427686443	0.245563172650618
O14976	3517	0.503181452478366	0.206809888861928	0.190021192085249	0.0780776732159158	0.0219097933585416	0.3517	0.3517	0.12365772	0.03517	0.221434898139947	0.219125397503957
O14979	3361	0.562250928646931	0.198154844429545	0.164395743975193	0.057920933687986	0.017277549260344	0.3361	0.3361	0.1129296	0.03361	0.229357798165138	0.22975927948195
O14980	2658	0.650532064838384	0.149679114783076	0.151590567235341	0.034865719768047	0.0133325333751527	0.2658	0.2658	0.07062306	0.02658	0.273448181569593	0.276618601415719
O14981	2708	0.544734893937366	0.222194995995011	0.147879375506175	0.060294458356725	0.0248962762047225	0.2708	0.2708	0.07330556	0.02708	0.269759913676828	0.292241595672179
O14983	2470	0.658159092750905	0.128321827183143	0.167687699829412	0.0326810603584398	0.0131503198780997	0.247	0.247	0.0609843	0.0247	0.288267512251369	0.286928296949161
O15013	4	0.999252047806712	0.000357036307159992	0.000358118420372839	9.52547730604805e-08	3.27022109822689e-05	4e-04	4e-04	1.2e-07	4e-05	0.997008973080758	0.997095666666105
O15018	4149	0.482412903289307	0.195849563936305	0.214517811105167	0.0870696011590531	0.0201501205101679	0.4149	0.4149	0.17210052	0.04149	0.194250194250194	0.187932967894957
O15020	2412	0.592379394782831	0.192456476431003	0.146468657425056	0.047564659585171	0.021130811775938	0.2412	0.2412	0.05815332	0.02412	0.293169158604515	0.307601234219072
O15027	2108	0.653291598304782	0.12845397537925	0.16958447012944	0.0333293394729075	0.0153406167136206	0.2108	0.2108	0.04441556	0.02108	0.321853878339234	0.315196846589045
O15031	3276	0.590825050693745	0.159322668312632	0.184962223128945	0.0498621309568225	0.0150279269078553	0.3276	0.3276	0.107289	0.03276	0.233918128654971	0.231590591877644
O15037	4251	0.43566524258165	0.179474682358719	0.244813495469087	0.100813026489671	0.0392335531008733	0.4251	0.4251	0.1806675	0.04251	0.19047619047619	0.280146457097208
O15042	3435	0.516244904588459	0.196306094821901	0.192960845197665	0.0733537107840992	0.0211344446078756	0.3435	0.3435	0.1179579	0.03435	0.2255299954894	0.223672951601198
O15047	1223	0.818975370197755	0.0816405688909916	0.0841355090058369	0.00838028361579093	0.00686826828962587	0.1223	0.1223	0.01494506	0.01223	0.45004500450045	0.450421019138613
O15061	4360	0.488918290507714	0.208018207389284	0.198627878239	0.0844895025350247	0.0199461213289772	0.436	0.436	0.1900524	0.0436	0.186601977980967	0.190989631612212
O15067	3055	0.549961530790878	0.198315697822119	0.169634753000187	0.0611492204452637	0.0209387979415521	0.3055	0.3055	0.0932997	0.03055	0.246669955599408	0.255077395618007
O15075	3436	0.56524940773513	0.184864419359252	0.175903114850231	0.0575125188684582	0.016470539186928	0.3436	0.3436	0.1180266	0.03436	0.225479143179256	0.222625822990415
O15085	3494	0.531340169383475	0.178513412478647	0.202948001824045	0.068165046149685	0.0190333701641475	0.3494	0.3494	0.12204542	0.03494	0.222568439795237	0.21827655786368
O15118	2884	0.58557769157233	0.194118271129276	0.152940928703883	0.0506830461945665	0.0166800623999448	0.2884	0.2884	0.08314572	0.02884	0.257532835436518	0.247614202312865
O15120	2006	0.688276203715743	0.135660127551981	0.136063802337554	0.0268051562377182	0.013194710157004	0.2006	0.2006	0.0402203	0.02006	0.332778702163062	0.329868855730603
O15121	3671	0.503955613783436	0.218164246064566	0.178410478522922	0.0772122975697762	0.0222573640593001	0.3671	0.3671	0.1347257	0.03671	0.214132762312634	0.223760327468471
O15126	3935	0.519810612234618	0.183370160994652	0.205727305775817	0.0725545272825445	0.0185373937123677	0.3935	0.3935	0.1548029	0.03935	0.202675314146737	0.203502061542901
O15127	2758	0.606498720458044	0.164771363519258	0.166518180823641	0.0452220632387138	0.016989671960344	0.2758	0.2758	0.07603806	0.02758	0.266169816342827	0.273094327074827
O15143	2123	0.623412162546422	0.154392261652963	0.16369349194321	0.0405218262417504	0.0179802576156547	0.2123	0.2123	0.04505006	0.02123	0.320307495195388	0.307343882988516
O15144	2850	0.56095246398213	0.163097715663555	0.19900045254936	0.0578405518697664	0.0191088159351882	0.285	0.285	0.0811965	0.0285	0.25980774227072	0.248329732657763
O15145	1763	0.709866393769556	0.12871993529114	0.125665258229684	0.0227738823340167	0.0129745303756044	0.1763	0.1763	0.03106406	0.01763	0.362056480811007	0.362940041030479
O15155	2907	0.62602313220059	0.159133621962402	0.160056387331489	0.0406718458155368	0.0141150126899812	0.2907	0.2907	0.08447742	0.02907	0.256016385048643	0.257635007281163
O15160	2980	0.609076862519432	0.159314004317485	0.171694466279811	0.0448944725567915	0.015020194326481	0.298	0.298	0.0887742	0.0298	0.251319426991706	0.250693112518572
O15173	3034	0.595646621621981	0.170693520668466	0.169420417712985	0.0485348395019862	0.0157046004945822	0.3034	0.3034	0.09202122	0.03034	0.247954376394743	0.244469760250418
O15211	1938	0.689822965088224	0.1503640124765	0.120039011525996	0.0261518555690106	0.0136221553402695	0.1938	0.1938	0.03753906	0.01938	0.340483486550902	0.342488852113509
O15212	1933	0.714366958074669	0.12478587610454	0.127241305498869	0.0222151661249415	0.0113906941969803	0.1933	0.1933	0.03734556	0.01933	0.34106412005457	0.338949638184085
O15217	3878	0.445359186131029	0.169328527850858	0.258629627108281	0.0983043278994549	0.0283783310103774	0.3878	0.3878	0.15035006	0.03878	0.205044084478163	0.224011172914961
O15228	4291	0.491582168085692	0.185020207455658	0.221363922605488	0.0832975465389068	0.0187361553142554	0.4291	0.4291	0.1840839	0.04291	0.189035916824197	0.183627124900543
O15230	3687	0.525087477865048	0.172866223520255	0.212839017814004	0.0700504578188727	0.01915682298182	0.3687	0.3687	0.13590282	0.03687	0.213401621852326	0.214745061276111
O15254	4668	0.428408830638916	0.187939528853006	0.25131924358136	0.110229640093408	0.0221027568333107	0.4668	0.4668	0.21785556	0.04668	0.176460208223046	0.167024533270945
O15258	3720	0.534104029713225	0.193442430388029	0.186845533294561	0.0676539826342387	0.0179540239699458	0.372	0.372	0.1383468	0.0372	0.211909302818394	0.209723654154893
O15260	2458	0.671294274661587	0.14077957114858	0.145237405963321	0.0304460234902647	0.0122427247362469	0.2458	0.2458	0.06039306	0.02458	0.289268151576511	0.286790436470181
O15264	3415	0.499071564751181	0.159064775813323	0.24059544919615	0.0766583027067565	0.0246099075325905	0.3415	0.3415	0.1165881	0.03415	0.226551880380607	0.24301710748541
O15269	2917	0.598976209067977	0.149114914662218	0.189149904984291	0.0470731158583956	0.0156858554271191	0.2917	0.2917	0.08505972	0.02917	0.255362614913177	0.249938058349588
O15270	4102	0.412652460854637	0.174044491018995	0.273059880641489	0.115143407524664	0.0250997599602144	0.4102	0.4102	0.16822302	0.04102	0.1960399921584	0.178973139371804
O15296	3135	0.571363197351273	0.177897460296391	0.177957976741801	0.0553909247054188	0.0173904409051162	0.3135	0.3135	0.0982509	0.03135	0.241896468311563	0.238940843706826
O15305	5333	0.387310158241865	0.202955450632718	0.251892174492527	0.131968830850871	0.02587338578202	0.5333	0.5333	0.28435556	0.05333	0.157927984838913	0.163919300767274
O15321	3873	0.504695967202007	0.202603981051559	0.194416400655011	0.0780258121004864	0.0202578389909362	0.3873	0.3873	0.14996256	0.03873	0.205254515599343	0.206116060667023
O15355	1983	0.708787219334008	0.125273055860388	0.131195497462132	0.0231762949888305	0.0115679323546422	0.1983	0.1983	0.03930306	0.01983	0.335345405767941	0.33294544847075
O15357	4540	0.477030997569455	0.216050336142339	0.197386296474516	0.0893773388855995	0.0201550309280911	0.454	0.454	0.2060706	0.0454	0.180538003249684	0.184009813376391
O15371	2241	0.672726328054821	0.137626501010408	0.146533194203604	0.0299646439526915	0.0131493327784752	0.2241	0.2241	0.0501984	0.02241	0.308641975308642	0.304990023547739
O15372	2343	0.67727679083554	0.146482903567552	0.134695576143447	0.0291198284970307	0.0124249009564297	0.2343	0.2343	0.05487306	0.02343	0.299222022740874	0.299072857613586
O15382	3538	0.544669198653855	0.19827677304685	0.17493927357641	0.0636649652624975	0.0184497894603881	0.3538	0.3538	0.12513906	0.03538	0.220409962530306	0.224683000304281
O15400	3811	0.530984648575851	0.177335805240435	0.205064950949846	0.0684685009317773	0.0181460943020909	0.3811	0.3811	0.1451991	0.03811	0.207900207900208	0.209503886187941
O15439	3943	0.507464194512138	0.191141323656832	0.20463752208137	0.0770590147276842	0.0196979450219759	0.3943	0.3943	0.15543306	0.03943	0.202347227842979	0.203581686247073
O15455	4411	0.474076531220424	0.224691040787552	0.190529118894571	0.0902818466429702	0.0204214624544831	0.4411	0.4411	0.1945251	0.04411	0.184842883548983	0.184470207990855
O15460	2716	0.635644942919008	0.137384444597807	0.175585338101147	0.037936501782766	0.0134487725992711	0.2716	0.2716	0.0737394	0.02716	0.269179004037685	0.261724253903612
O15484	3977	0.524195394222572	0.203793047576975	0.183273191162188	0.0712341751967057	0.0175041918415593	0.3977	0.3977	0.15812552	0.03977	0.20096463022508	0.197256186087032
O15498	3027	0.578447043433239	0.176444100079112	0.17452899070575	0.0532193377183609	0.0173605280635378	0.3027	0.3027	0.09159702	0.03027	0.248385494287134	0.245969978423934
O15511	3634	0.509051199882203	0.194237311855488	0.200320453301656	0.076415767085724	0.0199752678749284	0.3634	0.3634	0.13202322	0.03634	0.215842866393266	0.207231594546967
O15514	3790	0.428625629862845	0.146730686059923	0.299463754457454	0.10249223227065	0.0226876973491281	0.379	0.379	0.1436031	0.0379	0.208811860513677	0.181240694239403
